노선ID,노선명,순번,구간ID,정류소ID,정류소명,X좌표,Y좌표
100100119,760,127,218600795,218000213,서울시립승화원,126.8878069863,37.6786173782
100100119,760,128,218600796,218000212,대자동,126.8876476681,37.6827720818
100100119,760,129,218600797,218000032,필리핀참전비,126.8738961636,37.6880366707
100100119,760,130,218600798,218000031,새서울아파트,126.8684532077,37.6876270442
100100119,760,131,218600799,218000030,관산동.벽제시장,126.8647428969,37.6878084684
100100119,760,132,218900946,218000725,관산주공아파트.관산동주민센터,126.8620878624,37.6889754648
100100119,760,133,218900947,218000029,고양외고.고양제일중학교,126.860009532,37.6899547076
100100119,760,134,218600801,218000028,관산삼거리,126.8575187657,37.6944886253
100100119,760,135,218600536,218000027,두포동.관산동성당,126.8580212294,37.7021564504
100100119,760,136,218600802,218000026,가장동,126.8576627112,37.7051998356
100100119,760,137,218600803,218000025,고골입구,126.8545620343,37.7086714804
100100119,760,138,218600804,218000024,서울시립고양병원입구,126.8522294569,37.7124548754
100100119,760,139,218600540,218000023,내유초등학교앞,126.8507576756,37.7156202801
100100119,760,140,218600541,218000022,윗내유동.희망양로원,126.8493572873,37.7176377944
100100119,760,141,218600805,218000676,중간내유동,126.8480924911,37.720988146
100100119,760,142,218600806,218000021,내유동,126.8432451538,37.72538622
100100119,760,143,218600807,229000520,장곡검문소.통일로장곡아울렛매,126.838989447,37.7292622817
100100119,760,144,229600284,229000519,농협하나로클럽,126.8345450826,37.7320638513
100100119,760,145,229600285,229000518,파주삼릉,126.824364189,37.7371707809
100100119,760,146,229600286,229000517,봉일천4리,126.8195978339,37.7389792294
100100119,760,147,229600287,229000493,조리농협삼일운동기념비,126.8099856133,37.7427999595
100100119,760,148,229600288,229000492,봉일천시장,126.8065686889,37.7438062971
100100119,760,149,229600289,229000491,조리읍 행정복지센터,126.804656678,37.7446771762
100100119,760,150,229600290,229000514,말레지아교,126.7968071234,37.7498963822
100100119,760,151,229600191,229000513,대창리,126.7922487309,37.7514761087
100100119,760,152,229600291,229000512,파주스타디움,126.7841455429,37.7543836932
100100119,760,153,229600292,229000511,흰돌아파트,126.7822007998,37.7550108591
100100119,760,154,229600293,229000510,한국전력,126.7796332448,37.7570749247
100100119,760,155,229600294,229000509,파주시청,126.7784557138,37.7588063597
100100119,760,156,229600295,229000508,장안아파트,126.7773032481,37.7604873703
100100119,760,157,229600296,229000507,금촌사거리,126.7756705577,37.7629432694
100100119,760,158,229600297,229000506,장안미래아파트,126.7766591241,37.7640831866
100100119,760,159,229600361,229001045,신성교통차고지,126.7787981482,37.7650108078
100100437,771,1,0,241900007,대화동종점,126.7597614554,37.6863014483
100100437,771,2,241600001,219000313,동문태영아파트,126.7651906401,37.6861808261
100100437,771,3,219600047,219000312,일산시장,126.7698994578,37.6843438097
100100437,771,4,219600048,219000311,현대홈타운,126.773758068,37.6835087717
100100437,771,5,219600049,219000251,일산복음병원,126.7802072867,37.6822873978
100100437,771,6,219600050,219000591,하늘마을2단지,126.7840453863,37.6818025019
100100437,771,7,219600051,219000556,안곡중고교,126.7865772665,37.6813448601
100100437,771,8,219600052,219000250,약산마을.애니골입구,126.7931780646,37.6784704808
100100437,771,9,219600053,219000249,사단앞,126.7975115954,37.6778823902
100100437,771,10,219600054,219000248,동국대병원사거리,126.8060920618,37.6728742193
100100437,771,11,219600055,219000247,고양가구공단,126.8071489516,37.6718649458
100100437,771,12,219600056,219000034,식사동,126.8101188126,37.6688349421
100100437,771,13,219600057,219000246,식사오거리,126.8126022416,37.6666700242
100100437,771,14,219600058,218000005,원당중학교,126.8229022228,37.6625770293
100100437,771,15,218600179,218000117,고양시청.덕양구보건소,126.8313150126,37.6570080869
100100437,771,16,218600180,218000104,성사2동주민센터,126.8321715507,37.6526120476
100100437,771,17,218600580,218000103,고양어울림누리.달빛마을1단지,126.8319354632,37.6482441829
100100437,771,18,218600581,218000102,화정1동주민센터,126.8339969607,37.6461620042
100100437,771,19,218600582,218000101,명지병원.달빛마을3단지,126.8334914343,37.643164301
100100437,771,20,218600583,218000100,화정동단독주택단지,126.8323695346,37.6401612147
100100437,771,21,218600584,218000099,화정역.덕양구청,126.8307130624,37.6355912719
100100437,771,22,218600585,218000014,별빛마을8단지.롯데마트,126.8299579803,37.6318155568
100100437,771,23,218600586,218000013,고양경찰서앞,126.828865731,37.628863836
100100437,771,24,218600181,218000316,고양경찰서(중),126.8299529858,37.6265487256
100100437,771,25,218600182,218000317,행신초등학교(중),126.8373006688,37.6220960224
100100437,771,26,218600183,218000318,행신동(중),126.8423855973,37.6191059203
100100437,771,27,218600184,218000637,소만마을(중),126.8467523134,37.6175906424
100100437,771,28,218600185,218000145,서정마을(중),126.8515070618,37.6156720054
100100437,771,29,218600186,218000144,화도교(중),126.8620941324,37.608783443
100100437,771,30,218600187,218000143,화전역앞(중),126.8662705772,37.6060687728
100100437,771,31,218600188,218000142,항공대입구(중),126.8715892936,37.6014908537
100100437,771,32,218600189,218000140,덕은동(중),126.8773364721,37.5955912417
100100437,771,33,218600190,111000225,덕은교.은평차고지앞,126.8834469451,37.589961128
100100437,771,34,111600275,113000022,DMC첨단산업센터,126.884787,37.585598
100100437,771,35,113600826,113000197,상암고등학교,126.8840462067,37.5817798292
100100437,771,36,113600720,113000195,월드컵파크5단지,126.8865178403,37.5803332786
100100437,771,37,113600079,113000193,상암DMC홍보관.YTN,126.8912875667,37.5774605863
100100437,771,38,113600827,113000075,상암초등학교,126.8932804883,37.5764739084
100100437,771,39,113600499,113000074,상암휴먼시아아파트,126.8953789981,37.5752367871
100100437,771,40,113603475,113000425,디지털미디어시티역,126.9006313667,37.5749971292
100100437,771,41,113601515,113000202,디지털미디어시티역2번출구,126.899679246,37.5749855109
100100437,771,42,113600889,113000073,상암휴먼시아아파트,126.8962007343,37.5750442178
100100437,771,43,113600510,113000076,상암초등학교,126.8934931075,37.5766344946
100100437,771,44,113600064,113000192,상암DMC홍보관.YTN,126.891323,37.577985
100100437,771,45,113600711,113000204,누리꿈스퀘어.MBC,126.889637,37.578988
100100437,771,46,113600621,113000194,월드컵파크5단지.상암중고등학교입구,126.886335,37.580921
100100437,771,47,113600664,113000196,상암DMC입구,126.8826124496,37.5834310105
100100437,771,48,113600666,113000021,DMC첨단산업센터,126.8853565719,37.5852421937
100100437,771,49,111602507,111000002,덕은교.은평차고지앞,126.8847866387,37.5891649798
100100437,771,50,111600926,218000139,덕은동(중),126.8785463553,37.594638241
100100437,771,51,218600191,218000137,항공대입구(중),126.8721473331,37.6010084771
100100437,771,52,218600192,218000136,화전역앞(중),126.8665778171,37.6059006175
100100437,771,53,218600193,218000135,화도교(중),126.8611538751,37.609473473
100100437,771,54,218600194,218000134,서정마을(중),126.8523269888,37.6151972618
100100437,771,55,218600195,218000636,소만마을(중),126.8471591527,37.6175091714
100100437,771,56,218600196,218000078,행신동(중),126.842708652,37.6190099354
100100437,771,57,218600836,218000077,햇빛마을23단지,126.8389412571,37.6215292591
100100437,771,58,218600837,218000232,옥빛마을16단지,126.8308626937,37.6265635493
100100437,771,59,218600199,218000020,고양경찰서앞,126.829439207,37.6297693526
100100437,771,60,218600546,218000019,화정역.롯데마트,126.8306667489,37.6330321349
100100437,771,61,218600547,218000072,덕양구청,126.8315306504,37.6373117044
100100437,771,62,218600548,218000071,화정동단독주택단지,126.8326773004,37.6398552842
100100437,771,63,218600549,218000070,명지병원.은빛마을5단지,126.8340236791,37.643830949
100100437,771,64,218600550,218000069,화정1동주민센터,126.8345124991,37.6461978706
100100437,771,65,218600551,218000068,고양어울림누리.달빛마을1단지,126.8319192503,37.6483982443
100100437,771,66,218600552,218000067,성사2동주민센터,126.8324386024,37.6517870393
100100437,771,67,218600201,218000112,고양시청.덕양구보건소,126.8312806113,37.6571846489
100100437,771,68,218600202,218000003,양조장입구,126.8274271039,37.6581504362
100100437,771,69,218600203,218000004,원당중학교,126.8229359949,37.663151967
100100437,771,70,218600204,219000245,식사오거리,126.8130248325,37.6667571981
100100437,771,71,219600059,219000244,식사삼거리.식사공단,126.8104416979,37.6689066464
100100437,771,72,219600060,219000243,고양가구공단,126.8075263676,37.6718952978
100100437,771,73,219600061,219000054,동국대병원사거리,126.8060311687,37.6736211103
100100437,771,74,219600062,219000242,사단앞,126.7975077045,37.6780625984
100100437,771,75,219600063,219000241,약산마을.애니골입구,126.793426854,37.6786970863
100100437,771,76,219600064,219000558,안곡중고교,126.7864765818,37.6816636578
100100437,771,77,219600065,219000590,하늘마을2단지,126.7831827049,37.6821523377
100100437,771,78,219600066,219000240,일산복음병원,126.780512143,37.682331217
100100437,771,79,219600067,219000592,산들마을입구,126.7769296146,37.683021025
100100437,771,80,219600068,219000688,대화동종점,126.7599817198,37.6869119227
100100593,N13,1,0,110000108,상계초등학교,127.0658222512,37.6575680744
100100593,N13,2,110602808,110000110,노원역9번출구,127.061986,37.656087
100100593,N13,3,110600296,110000144,상계주공3단지,127.0609078892,37.6520957586
100100593,N13,4,110600298,110000145,상계주공2단지,127.0616198478,37.649637244
100100593,N13,5,110600300,110000146,상계주공1단지,127.0628303436,37.6471279991
100100593,N13,6,110602810,110000265,중계역,127.0642604154,37.6442569693
100100593,N13,7,110600334,110000266,노원구민회관,127.0664180981,37.6393911575
100100593,N13,8,110600336,110000346,하계역,127.0676631979,37.6366673819
100100593,N13,9,110602811,110000347,하계장미아파트,127.0688040917,37.634078815
100100593,N13,10,110600340,110000060,서울과학기술대입구,127.0714657343,37.6282913824
100100593,N13,11,110600341,110000062,공릉역4번출구,127.0724178064,37.6263570777
100100593,N13,12,110600342,110000002,공릉시장,127.0736211764,37.6231160369
100100593,N13,13,110600343,110000004,태릉입구역3번출구,127.0748409839,37.6194253308
100100593,N13,14,110602823,110000005,태릉입구역,127.0745342644,37.6174314251
100100593,N13,15,110602621,110000212,한진한화그랑빌아파트,127.0692324274,37.6158054934
100100593,N13,16,110602623,110000184,석계역2번출구,127.0669732146,37.615274256
100100593,N13,17,110601332,110000379,석계역1번출구.B,127.0650379768,37.6147157646
100100593,N13,18,107600844,107000055,석관동주민센터,127.0615798491,37.6135335939
100100593,N13,19,107600846,107000053,장위동동원베네스트.온누리병원,127.058963193,37.6120418318
100100593,N13,20,107602114,107000119,돌곶이역,127.0575390748,37.6101790897
100100593,N13,21,107600640,107000121,석관시장,127.0590704145,37.6086897394
100100593,N13,22,107600641,107000123,석관동새마을금고,127.0602270901,37.6075718081
100100593,N13,23,107600643,107000125,한국예술종합학교,127.0618293174,37.6056471604
100100593,N13,24,107601913,105000046,의릉입구,127.0619229882,37.6038755751
100100593,N13,25,105601215,105000044,이문동우체국,127.0617459937,37.5993882544
100100593,N13,26,105600231,105000042,외대앞,127.0596059335,37.5956282146
100100593,N13,27,105600233,105000040,경희중고,127.0579052764,37.5930906959
100100593,N13,28,105600234,105000038,회기시장,127.0566389299,37.5912026288
100100593,N13,29,105600236,105000233,회기동현대아파트,127.0543646563,37.5890582057
100100593,N13,30,105601890,105000014,떡전교사거리.동대문노인복지관,127.0521094732,37.5864983273
100100593,N13,31,105600186,105000478,청량리미주아파트.동대문세무서,127.048395,37.58278
100100593,N13,32,105600188,105000015,청량리역환승센타,127.0454307288,37.5804025104
100100593,N13,33,105600191,105000480,청량리.청과물도매시장,127.0407118444,37.5787822693
100100593,N13,34,105600193,105000481,제기동역.서울약령시,127.0353335913,37.5781955893
100100593,N13,35,105600196,105000483,용두동사거리.한국의류시험연구원,127.028388299,37.5771458908
100100593,N13,36,105601794,105000485,신설동역,127.0238433051,37.575826798
100100593,N13,37,100600024,100000367,동묘앞,127.0196720085,37.5742434484
100100593,N13,38,100600026,100000365,동대문(흥인지문),127.0125233357,37.572086309
100100593,N13,39,100601720,100000190,종로중부새마을금고,127.0065911394,37.5724174899
100100593,N13,40,101600387,101000074,동대문역사문화공원,127.0083555318,37.5673541422
100100593,N13,41,101600186,101000071,광희동,127.0072096931,37.5650528273
100100593,N13,42,101601752,101000100,장충동.동국대입구,127.0056290943,37.5606663921
100100593,N13,43,101600251,101000098,장충체육관앞,127.0078281581,37.5580017329
100100593,N13,44,101603642,101000295,약수역10번출구,127.009322,37.556256
100100593,N13,45,101603643,101000093,약수역8번출구.신당사회복지관,127.0099566945,37.5538646495
100100593,N13,46,101600225,101000096,송도병원앞,127.0073984027,37.550227118
100100593,N13,47,101600226,101000131,버티고개,127.0060242348,37.5478041512
100100593,N13,48,101601754,102000064,장충단로입구,127.002202,37.545795
100100593,N13,49,102600322,102000067,서울시중부기술교육원.블루스퀘어,127.0031776354,37.5411748997
100100593,N13,50,102602353,102000071,순천향대학병원.한남오거리,127.0057290409,37.5354906847
100100593,N13,51,121600088,121000015,신사역.푸른저축은행,127.020065,37.513987
100100593,N13,52,121600010,121000013,논현역,127.0230319441,37.5072264964
100100593,N13,53,121600012,121000011,지하철2호선강남역,127.025438,37.501817
100100593,N13,54,121604114,122000184,강남역.역삼세무서,127.0291477897,37.4981357274
100100593,N13,55,122600745,122000185,역삼역.포스코P&S타워,127.0337900061,37.4995717499
100100593,N13,56,122603635,122000201,한서병원,127.038818,37.501137
100100593,N13,57,122600749,122000202,한국자산신탁.르네상스호텔,127.044247,37.502783
100100593,N13,58,122600751,122000156,선릉역,127.050462265,37.5047611955
100100593,N13,59,122600631,122000157,포스코빌딩,127.054803,37.506043
100100593,N13,60,122600753,122000148,무역센터.삼성역,127.0616639386,37.5081065399
100100593,N13,61,122600712,122000356,강남경찰서.강남운전면허시험장,127.0660087348,37.5095036021
100100593,N13,62,123600030,123000065,잠실종합운동장,127.0728158016,37.5104187252
100100593,N13,63,123603211,123000068,종합운동장사거리,127.0795554593,37.5116128425
100100593,N13,64,123603212,123000069,잠실새내역4번출구,127.0844951326,37.5114066648
100100593,N13,65,123600177,123000056,잠실트리지움아파트앞,127.0912020656,37.5115116112
100100593,N13,66,123600034,123000057,잠실역.롯데월드,127.0981962498,37.51241161
100100593,N13,67,123600182,123000004,석촌호수.한솔병원,127.1052520216,37.507105259
100100593,N13,68,123600184,123000006,석촌역,127.108453771,37.5036628588
100100593,N13,69,123603253,123000008,송파역,127.111232788,37.5005992316
100100593,N13,70,123602564,123000010,가락시장.가락시장역,127.1164919903,37.4947387984
100100593,N13,71,123602567,123000012,문정로데오거리입구,127.120775,37.48901
100100593,N13,72,123603243,123000014,건영아파트,127.123873,37.48309
100100593,N13,73,123600316,123000016,장지역.가든파이브,127.125472,37.479907
100100593,N13,74,123603761,123000606,송파공영차고지,127.131783,37.469045
100100593,N13,75,123603833,123000605,송파공영차고지,127.1315385503,37.4693007674
100100593,N13,76,123600576,123000215,복정역1번출구,127.1271368118,37.4723236592
100100593,N13,77,123600302,123000015,장지역.가든파이브,127.1261237834,37.4790433896
100100593,N13,78,123600213,123000013,건영아파트,127.124748,37.482125
100100593,N13,79,123603245,123000011,문정로데오거리입구,127.1213627915,37.4883648963
100100593,N13,80,123600308,123000009,가락시장.가락시장역,127.1171609467,37.4943822012
100100593,N13,81,123602574,123000007,송파역,127.1118384337,37.5002084826
100100593,N13,82,123603249,123000005,석촌역,127.1089442853,37.5034082968
100100593,N13,83,123600160,123000003,석촌호수.한솔병원,127.1058262006,37.5068001738
100100593,N13,84,123603191,123000049,잠실역.롯데월드,127.0979457604,37.5128993133
100100593,N13,85,123600164,123000050,잠실5단지,127.0939144028,37.5122132454
100100593,N13,86,123600166,123000052,잠실새내역.잠실2동주민센터,127.0872805398,37.5117722886
100100593,N13,87,123603200,123000053,잠실엘스아파트앞,127.0833904794,37.5118706155
100100593,N13,88,123600169,123000054,종합운동장사거리,127.0796916235,37.512009235
100100593,N13,89,123600171,123000055,잠실종합운동장,127.0720732937,37.5111175337
100100593,N13,90,122600679,122000093,강남경찰서면허시험장,127.0659072571,37.5098749124
100100593,N13,91,122602936,122000098,한국무역센터.삼성역,127.0617005963,37.5086670057
100100593,N13,92,122600734,122000114,포스코건너편,127.0554269279,37.5066831874
100100593,N13,93,122600621,122000115,선릉역,127.050205,37.505143
100100593,N13,94,122600736,122000174,서울상록회관.한국기술센터,127.044057,37.503232
100100593,N13,95,122603634,122000177,아가방빌딩.하나은행,127.0386328674,37.5015409767
100100593,N13,96,122602938,122000180,역삼역,127.0350786317,37.5004418394
100100593,N13,97,122600742,122000181,강남역12번출구,127.0298390986,37.4988294041
100100593,N13,98,122900226,121000012,지하철2호선강남역,127.02637,37.500785
100100593,N13,99,121600017,121000014,논현역,127.023728,37.506367
100100593,N13,100,121600082,121000016,신사역,127.020607,37.512972
100100593,N13,101,102602354,102000072,한남5거리,127.0083381045,37.5328656324
100100593,N13,102,102601818,102000068,순천향대학병원,127.0057302453,37.5364422432
100100593,N13,103,102600329,102000066,서울중부기술교육원.블루스퀘어,127.0035397782,37.5415776794
100100593,N13,104,102601822,101000132,버티고개,127.0058182349,37.5474977891
100100593,N13,105,101603554,101000095,송도병원앞,127.0077186988,37.5502676468
100100593,N13,106,101600229,101000094,약수역7번출구.약수동주민센터,127.0092978444,37.5528509718
100100593,N13,107,101603645,101000294,약수역1번출구,127.0096865168,37.556408461
100100593,N13,108,101603646,101000097,장충체육관앞,127.0077840642,37.5584811178
100100593,N13,109,101600854,101000099,장충동.동국대입구,127.0059098097,37.5606213237
100100593,N13,110,101600260,101000072,광희동,127.0079579375,37.5649951093
100100593,N13,111,101603500,101000075,동대문역사문화공원,127.0090234611,37.5676036956
100100593,N13,112,100602260,100000137,동대문,127.0138049117,37.5722708899
100100593,N13,113,100602041,100000366,동묘앞,127.0184514373,37.5737255179
100100593,N13,114,100600023,105000486,신설동역,127.0250446359,37.5761500409
100100593,N13,115,105600001,105000484,용두동사거리,127.0299882252,37.5775320632
100100593,N13,116,105600004,105000482,제기동역.서울약령시,127.0376239965,37.578139014
100100593,N13,117,105601795,105000488,청량리청과물도매시장,127.0418950942,37.5789521614
100100593,N13,118,105601887,105000446,청량리역환승센터,127.0457024662,37.5804060099
100100593,N13,119,105601888,105000030,서울성심병원,127.0508977332,37.5846074691
100100593,N13,120,105600253,105000234,우산빌딩앞,127.0546770593,37.588882349
100100593,N13,121,105600255,105000039,회기시장,127.0567417978,37.5909655931
100100593,N13,122,105600257,105000041,경희중고,127.0583346646,37.5933472946
100100593,N13,123,105600258,105000043,외대앞,127.0597677578,37.5954812555
100100593,N13,124,105600260,105000045,이문동교회,127.0621282454,37.600101715
100100593,N13,125,105600262,105000047,의릉입구,127.0621763625,37.6034852714
100100593,N13,126,105600263,107000126,한국예술종합학교,127.0621021854,37.6055370846
100100593,N13,127,107600646,107000124,석관동새마을금고,127.0607739585,37.6073291356
100100593,N13,128,107600647,107000122,석관시장,127.0592358826,37.6088158085
100100593,N13,129,107602392,107000051,돌곶이역,127.0583860785,37.6113185471
100100593,N13,130,107600868,107000054,석관동주민센터,127.0620509464,37.6133900746
100100593,N13,131,107601299,107000057,석계역,127.067255027,37.6150028692
100100593,N13,132,110600027,110000003,태릉입구역4번출구,127.0752002532,37.6195890997
100100593,N13,133,110600344,110000001,공릉시장,127.0741781792,37.6227408373
100100593,N13,134,110600029,110000061,공릉역1번출구,127.0727862243,37.6265794185
100100593,N13,135,110600346,110000059,서울과학기술대입구,127.071801265,37.6284740985
100100593,N13,136,110602814,110000316,하계미성아파트,127.0689656959,37.6348491458
100100593,N13,137,110602544,110000315,하계역,127.0682126556,37.6365715509
100100593,N13,138,110600352,110000273,서울시립북서울미술관,127.0663919664,37.6405860058
100100593,N13,139,110600354,110000272,중계역,127.0653255037,37.6429735644
100100593,N13,140,110600356,110000157,백병원,127.06288209,37.6480182386
100100593,N13,141,110600313,110000156,상계주공4단지,127.0617647168,37.6507752318
100100593,N13,142,110602816,110000155,상계주공6단지,127.0611445117,37.65318414
100100593,N13,143,110602550,110000085,도봉면허시험장,127.0599658724,37.6574468479
100100593,N13,144,110600359,110000083,상계주공7단지,127.0591136049,37.6603667717
100100593,N13,145,110600362,110000088,상계주공7단지.광림교회앞,127.062782,37.660497
100100610,N15,1,0,108000016,우이동성원아파트,127.013357,37.662045
100100610,N15,2,108601824,108000193,우이동도선사입구,127.0124752181,37.6635932662
100100610,N15,3,108601749,109000099,연산군.정의공주묘,127.0229753659,37.6618859481
100100610,N15,4,109600714,109000101,방학동신동아타워,127.028111025,37.6616802914
100100610,N15,5,109600364,109000104,방학동신동아아파트,127.0313834612,37.6619831294
100100610,N15,6,109600365,109000106,국민은행방학지점,127.0343340389,37.6623319258
100100610,N15,7,109600799,109000108,신한은행방학동지점,127.037002395,37.6626546059
100100610,N15,8,109600800,109000110,방학사거리,127.0404969177,37.6626723806
100100610,N15,9,109600368,109000216,정병원,127.04192,37.661947
100100610,N15,10,109600369,109000011,도봉보건소,127.0407623758,37.6589364195
100100610,N15,11,109600261,109000013,도봉구민회관,127.0381736668,37.6545598452
100100610,N15,12,109600007,109000015,쌍문역,127.0347686574,37.6488174173
100100610,N15,13,109600263,109000017,우이1교앞,127.0326524367,37.6452929962
100100610,N15,14,109601635,108000001,수유3동우체국,127.0290427051,37.6412417798
100100610,N15,15,108600001,108000378,수유(강북구청)역,127.0261000734,37.6384770489
100100610,N15,16,108600365,108000003,수유역,127.0241165419,37.6366590882
100100610,N15,17,108601715,108000005,수유시장.성신여대미아캠퍼스앞,127.0242296567,37.631077518
100100610,N15,18,108600006,108000007,미아역.신일중고,127.0266493048,37.6248696784
100100610,N15,19,108600369,108000009,도봉세무서.성북시장,127.028719403,37.6197140913
100100610,N15,20,108600008,108000011,미아사거리역,127.0299325391,37.6137621245
100100610,N15,21,108600447,107000001,월곡뉴타운,127.028209324,37.6069061871
100100610,N15,22,107600033,107000003,길음뉴타운,127.0241681657,37.6036262275
100100610,N15,23,107600035,107000005,미아리고개.미아리예술극장,127.0217090638,37.5988112954
100100610,N15,24,107602535,107000007,돈암사거리.성신여대입구,127.0181313708,37.5937432794
100100610,N15,25,107600542,107000085,삼선동주민센터,127.0143473137,37.5906107149
100100610,N15,26,107600544,107000087,성북구청.성북경찰서,127.0172592603,37.5882431642
100100610,N15,27,107602583,107000089,보문역,127.0189209428,37.5858514183
100100610,N15,28,107602584,107000091,브라운호텔,127.0207962235,37.5823963244
100100610,N15,29,107600549,107000093,보문동주민센터,127.0218634882,37.5804514958
100100610,N15,30,105600276,100000147,신설동로타리,127.0227802373,37.5759288312
100100610,N15,31,100600354,100000367,동묘앞,127.0196720085,37.5742434484
100100610,N15,32,100600026,100000365,동대문(흥인지문),127.0125233357,37.572086309
100100610,N15,33,100602008,100000112,종로6가,127.0043132652,37.5711939125
100100610,N15,34,100600590,100000101,종로5가,126.9990558394,37.5709588026
100100610,N15,35,100601948,100000099,종로4가.종묘,126.99417,37.57071
100100610,N15,36,100601950,100000098,종로3가,126.9899346765,37.570494315
100100610,N15,37,100600363,100000097,종로2가,126.9863595926,37.5703587922
100100610,N15,38,101600277,101000141,을지로입구역.광교,126.9824738253,37.567557685
100100610,N15,39,101604111,101000041,롯데백화점,126.982205,37.56451
100100610,N15,40,101600280,101000032,북창동.남대문시장,126.97792,37.561175
100100610,N15,41,101601557,101000008,숭례문,126.9737783904,37.5586388574
100100610,N15,42,101603553,101000004,서울역버스환승센터,126.9725027692,37.5554748264
100100610,N15,43,102602241,102000012,갈월동,126.9717081909,37.5495337218
100100610,N15,44,102602230,102000010,숙대입구역,126.9722320769,37.5437560216
100100610,N15,45,102602256,102000008,삼각지역,126.9741608708,37.5359845015
100100610,N15,46,102602258,102000006,KT용산지사,126.9705640624,37.5320503694
100100610,N15,47,102602359,102000004,신용산역,126.9666192358,37.527920489
100100610,N15,48,102602262,102000002,한강대교북단,126.9631848403,37.5243060629
100100610,N15,49,102602263,102000247,노들섬,126.958488,37.51745
100100610,N15,50,119604728,119000014,노들역,126.9509621786,37.512734203
100100610,N15,51,119600257,119000012,노량진역,126.9447114504,37.5138325876
100100610,N15,52,119602167,119000134,동작구청정문,126.9400621552,37.5123768448
100100610,N15,53,119600716,119000097,동작구청.노량진초등학교앞,126.9400366097,37.5103727836
100100610,N15,54,119600596,119000099,장성교회,126.9399682084,37.5082110072
100100610,N15,55,119600698,119000058,장승배기역,126.9385221188,37.5046761432
100100610,N15,56,119600598,119000057,상도초등학교입구,126.9357682657,37.502959881
100100610,N15,57,119600599,119000054,성대시장,126.9309085729,37.4999961167
100100610,N15,58,119600700,119000093,신대방삼거리,126.9278411369,37.4977748671
100100610,N15,59,119600601,119000095,보라매병원입구,126.927191,37.494757
100100610,N15,60,120600457,120000050,롯데백화점관악점,126.9274012969,37.490192942
100100610,N15,61,120600459,120000051,패션문화의거리입구,126.9290030209,37.4866352262
100100610,N15,62,120601918,120000160,관악우체국.양지병원,126.9331482652,37.4844524654
100100610,N15,63,120601920,120000019,KT&G관악지점,126.936125,37.484533
100100610,N15,64,120600390,120000020,봉천역.관악초등학교,126.9432468507,37.482008544
100100610,N15,65,120601921,120000021,KT관악지점,126.9484610699,37.4814828857
100100610,N15,66,120601923,120000022,봉천사거리,126.9546978111,37.4802662457
100100610,N15,67,120601924,120000023,낙성대동,126.9575048641,37.4791841595
100100610,N15,68,120601926,120000024,낙성대입구,126.9608874889,37.4778444821
100100610,N15,69,120601927,120000025,인헌중고.서울미술고,126.9665158522,37.475681754
100100610,N15,70,120601928,120000026,예술인마을.사당초등학교,126.973989351,37.4759296375
100100610,N15,71,120600397,120000027,남서울농협남현동지점,126.9773008972,37.476370961
100100610,N15,72,120601944,120000059,사당역,126.9813590372,37.4755408508
100100610,N15,73,120601945,120000060,사당자동차학원,126.98253,37.472373
100100610,N15,74,120601946,120000061,남태령역,126.987784,37.46557
100100610,N15,75,121604136,121000167,전원마을.남태령역2번출구,126.988314,37.465494
100100610,N15,76,121604076,121000166,사당역,126.9821654467,37.4744515376
100100610,N15,77,120600512,119000048,사당1동관악시장앞,126.9779520334,37.4767900987
100100610,N15,78,119602003,119000049,예술인마을,126.972845088,37.4760492272
100100610,N15,79,119602159,120000002,서울미술고.인헌중고,126.9655544411,37.4764663412
100100610,N15,80,120601932,120000003,낙성대입구,126.9618756708,37.4779096847
100100610,N15,81,120601933,120000004,행운동주민센터,126.9568690307,37.4798444396
100100610,N15,82,120601952,120000005,서울대입구역5번출구,126.951014176,37.4816281486
100100610,N15,83,120600383,120000006,KT관악지점,126.9471196572,37.4819941208
100100610,N15,84,120601935,120000007,봉천역.관악초등학교,126.9433347778,37.4823672261
100100610,N15,85,120600385,120000008,KT&G관악지점,126.9373129096,37.4844754738
100100610,N15,86,120601936,120000159,관악우체국(양지병원),126.933156959,37.4848480554
100100610,N15,87,120601984,120000048,패션문화의거리입구,126.929553188,37.4860047824
100100610,N15,88,120601961,120000049,보라매공원.보라매병원,126.9274978564,37.4905174946
100100610,N15,89,120600456,120000161,보라매삼성아파트.모자원고개,126.9273975559,37.4945144044
100100610,N15,90,120600377,119000094,신대방삼거리,126.9282287113,37.4981427531
100100610,N15,91,119600696,119000055,성대시장,126.9315972486,37.5001190674
100100610,N15,92,119600604,119000056,상도초등학교입구,126.9367655685,37.5033055411
100100610,N15,93,119602036,119000100,청화병원,126.9400798321,37.5072450833
100100610,N15,94,119601729,119000098,동작구청.노량진초등학교앞,126.940337,37.510453
100100610,N15,95,119602160,119000024,노량진역,126.9417570377,37.5133914307
100100610,N15,96,119601096,119000011,노량진역,126.943811,37.513733
100100610,N15,97,119602039,119000013,노들역,126.949256,37.512825
100100610,N15,98,119602042,102000248,노들섬,126.959153,37.5175
100100610,N15,99,102602231,102000001,한강대교북단,126.9631917349,37.5240898013
100100610,N15,100,102602232,102000003,신용산역,126.966207,37.527293
100100610,N15,101,102602269,102000005,KT용산지사,126.9702350163,37.5314970129
100100610,N15,102,102602270,102000007,삼각지역,126.9740117531,37.5352698987
100100610,N15,103,102602236,102000009,숙대입구역,126.9725377982,37.543295633
